sensor_type,event_timestamp_ns,elapsed_realtime_ns,wall_time_ms,x,y,z,accuracy
android.sensor.gyroscope,511446604430674,511446684186714,1773454771003,-3.054324E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511446609181612,511446684644526,1773454771003,-3.054324E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511446613932497,511446684832755,1773454771003,-0.0015271619,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446618683383,511446685085412,1773454771004,9.162972E-4,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511446607897810,511446685271505,1773454771004,0.08973085,-0.0634098,9.867402,3
android.sensor.accelerometer,511446617399581,511446685450620,1773454771004,0.07776674,-0.032303106,9.853045,3
android.sensor.gyroscope,511446623434268,511446685623589,1773454771004,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446628185154,511446685847860,1773454771004,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446632936039,511446686094162,1773454771005,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446637686924,511446686318797,1773454771005,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511446626901351,511446687076870,1773454771006,0.101694964,-0.0849452,9.865009,3
android.sensor.accelerometer,511446636403122,511446687291610,1773454771006,0.104087785,-0.0849452,9.867402,3
android.sensor.gyroscope,511446642437862,511446687532860,1773454771006,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446647188747,511446687730776,1773454771006,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511446651939633,511446687920203,1773454771007,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446656690518,511446688092287,1773454771007,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511446645904945,511446688273432,1773454771007,0.104087785,-0.104087785,9.869795,3
android.sensor.accelerometer,511446655406716,511446688437235,1773454771007,0.101694964,-0.13280165,9.88176,3
android.sensor.gyroscope,511446661441404,511446688607130,1773454771007,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446666192289,511446688778016,1773454771007,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446670943226,511446688957755,1773454771008,-3.054324E-4,1.527162E-4,-0.0015271619,3
android.sensor.accelerometer,511446664908487,511446689200307,1773454771008,0.10887343,-0.12562318,9.84826,3
android.sensor.gyroscope,511446675694112,511446689376037,1773454771008,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511446680444997,511446689553537,1773454771008,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446685195883,511446692112443,1773454771011,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446689946768,511446757959578,1773454771077,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446694697654,511446758655203,1773454771077,0.0021380268,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511446674410310,511446758839057,1773454771077,0.1160519,-0.096909314,9.865009,3
android.sensor.accelerometer,511446683912081,511446759005724,1773454771078,0.104087785,-0.0849452,9.869795,3
android.sensor.accelerometer,511446693413851,511446759188693,1773454771078,0.11365908,-0.08733802,9.862617,3
android.sensor.gyroscope,511446699448591,511446759633953,1773454771078,9.162972E-4,0.0013744457,-0.0015271619,3
android.sensor.gyroscope,511446704199476,511446759870985,1773454771079,9.162972E-4,0.0013744457,-3.054324E-4,3
android.sensor.gyroscope,511446708950362,511446760047026,1773454771079,9.162972E-4,1.527162E-4,-0.0015271619,3
android.sensor.gyroscope,511446713701247,511446760305620,1773454771079,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511446702915674,511446760469370,1773454771079,0.104087785,-0.039481573,9.836296,3
android.sensor.accelerometer,511446712417445,511446760631922,1773454771079,0.096909314,-0.051445685,9.876974,3
android.sensor.gyroscope,511446718452133,511446760864630,1773454771080,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446723203018,511446761071037,1773454771080,9.162972E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511446727953904,511446761235360,1773454771080,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446732704841,511446762812182,1773454771081,9.162972E-4,0.0013744457,9.162972E-4,3
android.sensor.accelerometer,511446721919216,511446763046870,1773454771082,0.08015956,-0.07298109,9.865009,3
android.sensor.accelerometer,511446731421039,511446763383797,1773454771082,0.06819545,-0.05623133,9.838689,3
android.sensor.gyroscope,511446737455726,511446763672287,1773454771082,-3.054324E-4,1.527162E-4,-0.0015271619,3
android.sensor.gyroscope,511446742206612,511446771827651,1773454771090,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511446746957497,511446773378328,1773454771092,9.162972E-4,1.527162E-4,-0.0015271619,3
android.sensor.gyroscope,511446751708383,511446774528432,1773454771093,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511446740922810,511446774848224,1773454771093,0.0634098,-0.0634098,9.869795,3
android.sensor.accelerometer,511446750424581,511446775026922,1773454771094,0.08973085,-0.022731815,9.845867,3
android.sensor.gyroscope,511446756459268,511446776433641,1773454771095,-3.054324E-4,1.527162E-4,-0.0015271619,3
android.sensor.gyroscope,511446761210154,511446776870776,1773454771096,9.162972E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511446765961091,511446777077651,1773454771096,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446770711976,511446777747235,1773454771096,-3.054324E-4,1.527162E-4,0.0021380268,3
android.sensor.gyroscope,511446775462862,511446787801557,1773454771106,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511446759926351,511446788174422,1773454771107,0.07537391,-0.025124637,9.876974,3
android.sensor.accelerometer,511446769428174,511446788363797,1773454771107,0.07298109,-0.039481573,9.862617,3
android.sensor.gyroscope,511446780213747,511446788557703,1773454771107,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511446784964633,511446796832182,1773454771115,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511446778929945,511446797285880,1773454771116,0.09212367,-0.05383851,9.841082,3
android.sensor.gyroscope,511446789715518,511446809008797,1773454771128,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511446788431716,511446809822547,1773454771128,0.0849452,-0.0634098,9.872188,3
android.sensor.gyroscope,511446794466456,511446810444110,1773454771129,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446799217341,511446810640828,1773454771129,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511446797933539,511446812347130,1773454771131,0.09451649,-0.07298109,9.83151,3
android.sensor.gyroscope,511446803968226,511446874494682,1773454771193,9.162972E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511446808719112,511446874712860,1773454771193,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511446807435310,511446874783224,1773454771193,0.07298109,-0.06580263,9.884152,3
android.sensor.gyroscope,511446813469997,511446874887807,1773454771194,9.162972E-4,1.527162E-4,-0.0015271619,3
android.sensor.gyroscope,511446818220883,511446875051714,1773454771194,-3.054324E-4,0.0013744457,0.0021380268,3
android.sensor.accelerometer,511446816937081,511446875578901,1773454771194,0.10887343,-0.061016977,9.853045,3
android.sensor.gyroscope,511446822971768,511446876198172,1773454771195,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446827722706,511446876262443,1773454771195,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511446826438904,511446876313120,1773454771195,0.08733802,-0.07298109,9.850653,3
android.sensor.gyroscope,511446832473591,511446876554839,1773454771195,9.162972E-4,1.527162E-4,-0.0015271619,3
android.sensor.gyroscope,511446837224476,511446882917599,1773454771202,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511446835940674,511446884967287,1773454771204,0.101694964,-0.09212367,9.853045,3
android.sensor.gyroscope,511446841975362,511446885073589,1773454771204,-3.054324E-4,-0.0010690134,-0.0015271619,3
android.sensor.gyroscope,511446846726247,511446885202807,1773454771204,-3.054324E-4,0.0013744457,0.0021380268,3
android.sensor.accelerometer,511446845442445,511446885407235,1773454771204,0.096909314,-0.10887343,9.862617,3
android.sensor.gyroscope,511446851477133,511446885546557,1773454771204,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446856228018,511446886534735,1773454771205,9.162972E-4,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511446854944216,511446890894422,1773454771210,0.101694964,-0.09212367,9.872188,3
android.sensor.gyroscope,511446860978956,511446890963276,1773454771210,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446865729841,511446891014162,1773454771210,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511446864446039,511446891059370,1773454771210,0.101694964,-0.0634098,9.841082,3
android.sensor.gyroscope,511446870480726,511446891120464,1773454771210,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446875231612,511446933365412,1773454771252,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511446873947810,511446934481193,1773454771253,0.096909314,-0.06580263,9.865009,3
android.sensor.gyroscope,511446879982497,511446934824057,1773454771253,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511446884733383,511446934996141,1773454771254,9.162972E-4,0.0013744457,9.162972E-4,3
android.sensor.accelerometer,511446883449581,511446935234526,1773454771254,0.09930214,-0.07058827,9.865009,3
android.sensor.gyroscope,511446889484268,511446935451193,1773454771254,-3.054324E-4,1.527162E-4,-0.0015271619,3
android.sensor.gyroscope,511446894235206,511446935621609,1773454771254,9.162972E-4,0.0013744457,-3.054324E-4,3
android.sensor.accelerometer,511446892951404,511446935784734,1773454771254,0.06819545,-0.0634098,9.869795,3
android.sensor.gyroscope,511446898986091,511446935945359,1773454771255,9.162972E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511446903736976,511446936119682,1773454771255,-3.054324E-4,0.0013744457,9.162972E-4,3
android.sensor.accelerometer,511446902453174,511446936279891,1773454771255,0.07776674,-0.06819545,9.857831,3
android.sensor.gyroscope,511446908487862,511446936439214,1773454771255,-3.054324E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511446913238747,511446936603641,1773454771255,9.162972E-4,-0.0010690134,-3.054324E-4,3
android.sensor.accelerometer,511446911954945,511446936817078,1773454771255,0.106480606,-0.07298109,9.862617,3
android.sensor.gyroscope,511446917989633,511446936990099,1773454771256,9.162972E-4,1.527162E-4,-0.0015271619,3
android.sensor.gyroscope,511446922740518,511446937154526,1773454771256,-0.0015271619,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511446921456716,511446937426609,1773454771256,0.07298109,-0.058624156,9.843474,3
android.sensor.gyroscope,511446927491456,511446937634891,1773454771256,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446932242341,511446940893745,1773454771260,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511446930958539,511446941206453,1773454771260,0.07298109,-0.0634098,9.855438,3
android.sensor.gyroscope,511446936993226,511446973529162,1773454771292,9.162972E-4,0.0013744457,-3.054324E-4,3
android.sensor.gyroscope,511446941744112,511446973748745,1773454771292,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511446940460310,511446973842651,1773454771292,0.09451649,-0.051445685,9.853045,3
android.sensor.gyroscope,511446946494997,511446973905568,1773454771293,9.162972E-4,1.527162E-4,-0.0015271619,3
android.sensor.gyroscope,511446951245883,511446973962443,1773454771293,-0.0015271619,0.0013744457,9.162972E-4,3
android.sensor.accelerometer,511446949962081,511446974092964,1773454771293,0.08973085,-0.05383851,9.845867,3
android.sensor.gyroscope,511446955996768,511446974188276,1773454771293,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446960747654,511446974249318,1773454771293,9.162972E-4,1.527162E-4,-0.0015271619,3
android.sensor.accelerometer,511446959463851,511446974304162,1773454771293,0.07537391,-0.08973085,9.869795,3
android.sensor.gyroscope,511446965498591,511446974351089,1773454771293,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446970249476,511446980536766,1773454771299,-0.0015271619,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511446968965674,511446980772078,1773454771299,0.07776674,-0.06819545,9.853045,3
android.sensor.gyroscope,511446975000362,511446981632182,1773454771300,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511446979751247,511446987594109,1773454771306,9.162972E-4,-0.0010690134,-3.054324E-4,3
android.sensor.accelerometer,511446978467445,511446987994734,1773454771307,0.096909314,-0.049052864,9.83151,3
android.sensor.gyroscope,511446984502133,511446991181870,1773454771310,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511446989253018,511446996263224,1773454771315,-3.054324E-4,0.0013744457,-3.054324E-4,3
android.sensor.accelerometer,511446987969216,511446996690568,1773454771315,0.106480606,-0.06580263,9.84826,3
android.sensor.gyroscope,511446994003904,511447000800984,1773454771319,9.162972E-4,0.0013744457,-3.054324E-4,3
android.sensor.gyroscope,511446998754789,511447005374839,1773454771324,-0.0015271619,-0.0010690134,-3.054324E-4,3
android.sensor.accelerometer,511446997470987,511447005811714,1773454771324,0.111266255,-0.06580263,9.84826,3
android.sensor.gyroscope,511447003505726,511447010440828,1773454771329,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511447008256612,511447019473328,1773454771338,-0.0015271619,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511447006972810,511447020468693,1773454771339,0.08733802,-0.104087785,9.872188,3
android.sensor.gyroscope,511447013007497,511447020829787,1773454771339,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447017758383,511447025143537,1773454771344,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511447016474581,511447025573953,1773454771344,0.10887343,-0.06819545,9.876974,3
android.sensor.gyroscope,511447022509268,511447029207703,1773454771348,9.162972E-4,0.0013744457,9.162972E-4,3
android.sensor.gyroscope,511447027260154,511447034124162,1773454771353,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511447025976351,511447034551141,1773454771353,0.09212367,-0.104087785,9.862617,3
android.sensor.gyroscope,511447032011039,511447039727807,1773454771358,9.162972E-4,1.527162E-4,0.0021380268,3
android.sensor.gyroscope,511447036761924,511447044104630,1773454771363,-3.054324E-4,-0.0010690134,-3.054324E-4,3
android.sensor.accelerometer,511447035478122,511447044337703,1773454771363,0.09930214,-0.08973085,9.872188,3
android.sensor.gyroscope,511447041512862,511447048240724,1773454771367,9.162972E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447046263747,511447053688172,1773454771372,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511447044979945,511447053826662,1773454771372,0.1160519,-0.07298109,9.862617,3
android.sensor.gyroscope,511447051014633,511447058225464,1773454771377,9.162972E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447055765518,511447062225724,1773454771381,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511447054481716,511447062385099,1773454771381,0.09930214,-0.07776674,9.867402,3
android.sensor.gyroscope,511447060516404,511447068171662,1773454771387,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447063983487,511447075809630,1773454771394,0.096909314,-0.06580263,9.84826,3
android.sensor.gyroscope,511447065267289,511447076203276,1773454771395,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447070018174,511447076768172,1773454771395,-3.054324E-4,1.527162E-4,0.0021380268,3
android.sensor.gyroscope,511447074769060,511447081700203,1773454771400,-3.054324E-4,-0.0010690134,-3.054324E-4,3
android.sensor.accelerometer,511447073485258,511447082177182,1773454771401,0.08255238,-0.08015956,9.855438,3
android.sensor.gyroscope,511447079519997,511447087786922,1773454771406,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447084270883,511447091479109,1773454771410,-3.054324E-4,1.527162E-4,-0.0015271619,3
android.sensor.accelerometer,511447082987081,511447092282703,1773454771411,0.08015956,-0.058624156,9.860224,3
android.sensor.gyroscope,511447089021768,511447095734162,1773454771414,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447093772654,511447100385255,1773454771419,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511447092488851,511447100600412,1773454771419,0.07298109,-0.058624156,9.869795,3
android.sensor.gyroscope,511447098523539,511447105450828,1773454771424,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447103274424,511447110133693,1773454771429,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511447101990622,511447110329422,1773454771429,0.08255238,-0.051445685,9.855438,3
android.sensor.gyroscope,511447108025310,511447114561505,1773454771433,9.162972E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511447112776247,511447119811818,1773454771438,9.162972E-4,1.527162E-4,-0.0015271619,3
android.sensor.accelerometer,511447111492445,511447120251036,1773454771439,0.08973085,-0.051445685,9.853045,3
android.sensor.gyroscope,511447117527133,511447124352547,1773454771443,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447122278018,511447128629474,1773454771447,-3.054324E-4,1.527162E-4,-0.0015271619,3
android.sensor.accelerometer,511447120994216,511447128875932,1773454771448,0.08255238,-0.07537391,9.857831,3
android.sensor.gyroscope,511447127028904,511447133594526,1773454771452,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447131779789,511447139340464,1773454771458,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447130495987,511447140406922,1773454771459,0.07776674,-0.06580263,9.855438,3
android.sensor.gyroscope,511447136530674,511447143260620,1773454771462,-3.054324E-4,0.0013744457,-3.054324E-4,3
android.sensor.gyroscope,511447141281560,511447147899474,1773454771467,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511447139997758,511447148091870,1773454771467,0.106480606,-0.061016977,9.853045,3
android.sensor.gyroscope,511447146032445,511447152783641,1773454771471,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447150783383,511447158435203,1773454771477,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511447149499581,511447158951036,1773454771478,0.106480606,-0.05383851,9.857831,3
android.sensor.gyroscope,511447155534268,511447162336766,1773454771481,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447160285154,511447172989266,1773454771492,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511447159001351,511447173792026,1773454771492,0.096909314,-0.07537391,9.862617,3
android.sensor.gyroscope,511447165036039,511447174046141,1773454771493,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511447169786924,511447176419682,1773454771495,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447168503122,511447176583380,1773454771495,0.09451649,-0.09212367,9.857831,3
android.sensor.gyroscope,511447174537810,511447182378745,1773454771501,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511447179288695,511447193706974,1773454771512,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447178004893,511447194305255,1773454771513,0.0849452,-0.0849452,9.865009,3
android.sensor.gyroscope,511447184039581,511447196604370,1773454771515,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447187506664,511447196858120,1773454771516,0.11365908,-0.0849452,9.857831,3
android.sensor.gyroscope,511447188790466,511447197090047,1773454771516,-3.054324E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511447193541404,511447201525516,1773454771520,-0.0015271619,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511447198292289,511447205429734,1773454771524,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447197008487,511447205892599,1773454771525,0.101694964,-0.08973085,9.853045,3
android.sensor.gyroscope,511447203043174,511447209829578,1773454771528,-3.054324E-4,-0.0010690134,-3.054324E-4,3
android.sensor.accelerometer,511447206510258,511447214740099,1773454771533,0.101694964,-0.08973085,9.862617,3
android.sensor.gyroscope,511447207794060,511447215059891,1773454771534,9.162972E-4,0.0013744457,9.162972E-4,3
android.sensor.gyroscope,511447212544945,511447219131349,1773454771538,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511447217295831,511447224093172,1773454771543,9.162972E-4,1.527162E-4,0.0021380268,3
android.sensor.accelerometer,511447216012029,511447224267286,1773454771543,0.096909314,-0.0634098,9.845867,3
android.sensor.gyroscope,511447222046716,511447228399005,1773454771547,-0.0015271619,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511447226797601,511447233667859,1773454771552,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511447225513799,511447233830411,1773454771552,0.09212367,-0.08015956,9.843474,3
android.sensor.gyroscope,511447231548487,511447238476922,1773454771557,9.162972E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511447236299424,511447243025516,1773454771562,9.162972E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447235015622,511447243344839,1773454771562,0.08733802,-0.07776674,9.833903,3
android.sensor.gyroscope,511447241050310,511447247362234,1773454771566,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511447245801195,511447252883693,1773454771572,-0.0015271619,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447244517393,511447253280047,1773454771572,0.08733802,-0.05623133,9.857831,3
android.sensor.gyroscope,511447250552081,511447257344474,1773454771576,-0.0015271619,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511447255302966,511447262393693,1773454771581,9.162972E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447254019164,511447262765516,1773454771581,0.07776674,-0.049052864,9.853045,3
android.sensor.gyroscope,511447260053851,511447267925151,1773454771587,-3.054324E-4,1.527162E-4,-0.0015271619,3
android.sensor.gyroscope,511447264804737,511447271685359,1773454771590,9.162972E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447263520935,511447272087651,1773454771591,0.09212367,-0.06580263,9.843474,3
android.sensor.gyroscope,511447269555622,511447276564266,1773454771595,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511447274306508,511447281359786,1773454771600,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447273022706,511447281533120,1773454771600,0.07298109,-0.049052864,9.857831,3
android.sensor.gyroscope,511447279057445,511447286508276,1773454771605,-3.054324E-4,1.527162E-4,-0.0027488915,3
android.sensor.accelerometer,511447282524529,511447290456349,1773454771609,0.07537391,-0.07537391,9.853045,3
android.sensor.gyroscope,511447283808331,511447290620568,1773454771609,-3.054324E-4,1.527162E-4,0.0021380268,3
android.sensor.gyroscope,511447288559216,511447295363484,1773454771614,9.162972E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511447293310101,511447299926974,1773454771619,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447292026299,511447300102026,1773454771619,0.07776674,-0.049052864,9.841082,3
android.sensor.gyroscope,511447298060987,511447305030932,1773454771624,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447302811872,511447309243953,1773454771628,9.162972E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447301528070,511447309488953,1773454771628,0.09451649,-0.046660043,9.843474,3
android.sensor.gyroscope,511447307562758,511447314657547,1773454771633,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447312313643,511447319358745,1773454771638,-3.054324E-4,1.527162E-4,0.0021380268,3
android.sensor.accelerometer,511447311029841,511447319570828,1773454771638,0.09930214,-0.07298109,9.860224,3
android.sensor.gyroscope,511447317064581,511447323992651,1773454771643,-3.054324E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511447321815466,511447328512651,1773454771647,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511447320531664,511447328694943,1773454771647,0.08733802,-0.08733802,9.865009,3
android.sensor.gyroscope,511447326566351,511447333553745,1773454771652,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511447331317237,511447338335359,1773454771657,9.162972E-4,0.0013744457,-3.054324E-4,3
android.sensor.accelerometer,511447330033435,511447338604370,1773454771657,0.10887343,-0.05623133,9.850653,3
android.sensor.gyroscope,511447336068122,511447343606036,1773454771662,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447339535206,511447348250516,1773454771667,0.08255238,-0.0634098,9.855438,3
android.sensor.gyroscope,511447340819008,511447348654161,1773454771667,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511447345569893,511447352811557,1773454771671,-3.054324E-4,0.0013744457,-3.054324E-4,3
android.sensor.gyroscope,511447350320779,511447357908536,1773454771677,-3.054324E-4,0.0013744457,9.162972E-4,3
android.sensor.accelerometer,511447349036976,511447358310724,1773454771677,0.09212367,-0.0634098,9.872188,3
android.sensor.gyroscope,511447355071664,511447361537495,1773454771680,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511447359822549,511447367494005,1773454771686,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447358538747,511447367652286,1773454771686,0.096909314,-0.07776674,9.879367,3
android.sensor.gyroscope,511447364573487,511447371496818,1773454771690,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511447369324372,511447376798224,1773454771695,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511447368040570,511447376969943,1773454771696,0.0849452,-0.06580263,9.850653,3
android.sensor.gyroscope,511447374075258,511447381013120,1773454771700,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511447378826143,511447385941557,1773454771705,9.162972E-4,0.0013744457,-3.054324E-4,3
android.sensor.accelerometer,511447377542341,511447386478484,1773454771705,0.08733802,-0.0634098,9.865009,3
android.sensor.gyroscope,511447383577029,511447390093849,1773454771709,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511447388327914,511447395164474,1773454771714,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511447387044112,511447395328276,1773454771714,0.101694964,-0.06580263,9.869795,3
android.sensor.gyroscope,511447393078799,511447400018016,1773454771719,-3.054324E-4,-0.0010690134,0.0021380268,3
android.sensor.gyroscope,511447397829685,511447405061609,1773454771724,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511447396545883,511447405609213,1773454771724,0.0849452,-0.09212367,9.862617,3
android.sensor.gyroscope,511447402580570,511447409470932,1773454771728,-0.0015271619,-0.0010690134,0.0021380268,3
android.sensor.gyroscope,511447407331508,511447414850047,1773454771733,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511447406047706,511447415030255,1773454771734,0.0849452,-0.058624156,9.865009,3
